,drug_ID,Pathway,Finall_affected_score
31667,DB06706,hsa05031,-1.0
31668,DB06706,hsa05034,-1.0
31669,DB00804,hsa04020,-1.0
31671,DB00804,hsa04024,-1.0
31673,DB00804,hsa04080,-1.0
31675,DB00804,hsa04151,-1.0
31677,DB00804,hsa04725,-1.0
31679,DB00804,hsa04810,-1.0
31681,DB11577,hsa04020,1.0
31684,DB11577,hsa04022,1.0
31690,DB11577,hsa04080,1.0
31696,DB11577,hsa04152,1.0
31697,DB11577,hsa04261,1.0
31700,DB11577,hsa04270,1.0
31703,DB11577,hsa04970,1.0
31706,DB00612,hsa04020,-1.0
31708,DB00612,hsa04022,-1.0
31710,DB00612,hsa04024,-1.0
31712,DB00612,hsa04080,-1.0
31714,DB00612,hsa04261,-1.0
31716,DB00612,hsa04540,-1.0
31717,DB00612,hsa04923,-1.0
31719,DB00612,hsa04924,-1.0
31721,DB00612,hsa04970,-1.0
31723,DB00612,hsa05414,-1.0
31724,DB01067,hsa02010,-1.0
31725,DB01067,hsa03320,1.0
31726,DB01067,hsa04152,1.0
31727,DB01067,hsa04211,1.0
31728,DB01067,hsa04380,1.0
31729,DB01067,hsa04714,1.0
31730,DB01067,hsa04911,-1.0
31731,DB01067,hsa04930,-1.0
31732,DB01067,hsa05016,1.0
31733,DB01067,hsa05200,1.0
31734,DB01067,hsa05202,1.0
31735,DB01067,hsa05216,1.0
31736,DB00750,hsa04261,-1.0
31737,DB09070,hsa01522,-1.0
31738,DB09070,hsa04915,-1.0
31739,DB09070,hsa04917,-1.0
31740,DB09070,hsa04919,-1.0
31741,DB09070,hsa04961,-1.0
31742,DB09070,hsa05200,-1.0
31743,DB09070,hsa05205,-1.0
31744,DB09070,hsa05224,-1.0
31745,DB04845,hsa04145,-1.0
31746,DB04845,hsa04540,-1.0
31747,DB04845,hsa05130,-1.0
31748,DB00710,hsa00900,-1.0
31749,DB00710,hsa01100,-1.0
31750,DB00710,hsa05164,-1.0
31751,DB00710,hsa05166,-1.0
31752,DB00066,hsa04024,1.0
31753,DB00066,hsa04080,1.0
31754,DB00066,hsa04913,1.0
31755,DB01253,hsa04020,1.0
31756,DB01253,hsa04022,1.0
31757,DB01253,hsa04080,1.0
31758,DB01253,hsa04152,1.0
31759,DB01253,hsa04261,1.0
31760,DB01253,hsa04270,1.0
31761,DB01253,hsa04970,1.0
31762,DB00819,hsa00910,-1.0
31766,DB00819,hsa04924,-1.0
31767,DB00819,hsa04964,-1.0
31770,DB00819,hsa04966,-1.0
31771,DB00819,hsa04971,-1.0
31772,DB00819,hsa04972,-1.0
31773,DB00819,hsa04976,-1.0
31775,DB09539,hsa04152,-1.0
31776,DB09539,hsa04910,-1.0
31777,DB09539,hsa04931,-1.0
31778,DB09539,hsa04932,-1.0
31779,DB09046,hsa04060,1.0
31780,DB09046,hsa04080,1.0
31781,DB09046,hsa04152,1.0
31782,DB09046,hsa04630,1.0
31783,DB09046,hsa04920,1.0
31784,DB09046,hsa04932,1.0
31785,DB01198,hsa04080,1.0
31787,DB01198,hsa04723,1.0
31789,DB01198,hsa04727,1.0
31791,DB01198,hsa04742,1.0
31793,DB01198,hsa05032,1.0
31795,DB01198,hsa05033,1.0
31797,DB00699,hsa04020,-1.0
31798,DB00699,hsa04022,-1.0
31799,DB00699,hsa04080,-1.0
31800,DB00699,hsa04152,-1.0
31801,DB00699,hsa04261,-1.0
31802,DB00699,hsa04270,-1.0
31803,DB00699,hsa04970,-1.0
31804,DB01307,hsa04010,1.0
31805,DB01307,hsa04014,1.0
31806,DB01307,hsa04015,1.0
31807,DB01307,hsa04022,1.0
31808,DB01307,hsa04066,1.0
31809,DB01307,hsa04068,1.0
31810,DB01307,hsa04072,1.0
31811,DB01307,hsa04150,1.0
31812,DB01307,hsa04151,1.0
31813,DB01307,hsa04152,1.0
31814,DB01307,hsa04211,1.0
31815,DB01307,hsa04213,1.0
31816,DB01307,hsa04520,1.0
31817,DB01307,hsa04910,1.0
31818,DB01307,hsa04913,1.0
31819,DB01307,hsa04923,1.0
31820,DB01307,hsa04930,1.0
31821,DB01307,hsa04931,1.0
31822,DB01307,hsa04932,1.0
31823,DB01307,hsa04960,1.0
31824,DB01078,hsa04022,-1.0
31825,DB01078,hsa04024,-1.0
31826,DB01078,hsa04260,-1.0
31827,DB01078,hsa04261,-1.0
31828,DB01078,hsa04911,-1.0
31829,DB01078,hsa04918,-1.0
31830,DB01078,hsa04919,-1.0
31831,DB01078,hsa04925,-1.0
31832,DB01078,hsa04960,-1.0
31833,DB01078,hsa04961,-1.0
31834,DB01078,hsa04964,-1.0
31835,DB01078,hsa04970,-1.0
31836,DB01078,hsa04971,-1.0
31837,DB01078,hsa04972,-1.0
31838,DB01078,hsa04973,-1.0
31839,DB01078,hsa04974,-1.0
31840,DB01078,hsa04976,-1.0
31841,DB01078,hsa04978,-1.0
31842,DB13985,hsa04024,1.0
31845,DB13985,hsa04080,1.0
31848,DB13985,hsa04971,1.0
31849,DB00981,hsa00564,-1.0
31850,DB00981,hsa04725,-1.0
31851,DB00757,hsa04726,-1.0
31852,DB00757,hsa04742,-1.0
31853,DB00234,hsa04721,-1.0
31854,DB00834,hsa04080,-1.0
31855,DB00834,hsa04114,-1.0
31856,DB00834,hsa04914,-1.0
31857,DB00834,hsa04915,-1.0
31858,DB00834,hsa05224,-1.0
31859,DB12498,hsa04020,-1.0
31860,DB12498,hsa04060,-1.0
31861,DB12498,hsa04062,-1.0
31862,DB12498,hsa04144,-1.0
31863,DB12498,hsa04360,-1.0
31864,DB12498,hsa04670,-1.0
31865,DB12498,hsa04672,-1.0
31866,DB12498,hsa04810,-1.0
31867,DB12498,hsa05163,-1.0
31868,DB12498,hsa05170,-1.0
31869,DB12498,hsa05200,-1.0
31870,DB09049,hsa04080,-1.0
31871,DB09049,hsa04915,-1.0
31872,DB09049,hsa05032,-1.0
31873,DB08862,hsa01521,1.0
31875,DB08862,hsa01522,1.0
31876,DB08862,hsa04010,1.0
31878,DB08862,hsa04012,1.0
31880,DB08862,hsa04014,1.0
31882,DB08862,hsa04015,1.0
31884,DB08862,hsa04020,1.0
31887,DB08862,hsa04022,1.0
31888,DB08862,hsa04024,1.0
31889,DB08862,hsa04062,1.0
31891,DB08862,hsa04064,1.0
31892,DB08862,hsa04066,1.0
31893,DB08862,hsa04068,1.0
31894,DB08862,hsa04070,1.0
31895,DB08862,hsa04071,1.0
31897,DB08862,hsa04072,1.0
31898,DB08862,hsa04080,1.0
31900,DB08862,hsa04140,1.0
31901,DB08862,hsa04150,1.0
31903,DB08862,hsa04151,1.0
31904,DB08862,hsa04210,1.0
31905,DB08862,hsa04218,1.0
31906,DB08862,hsa04270,1.0
31908,DB08862,hsa04310,1.0
31909,DB08862,hsa04360,1.0
31910,DB08862,hsa04370,1.0
31912,DB08862,hsa04371,1.0
31913,DB08862,hsa04510,1.0
31915,DB08862,hsa04540,1.0
31917,DB08862,hsa04550,1.0
31918,DB08862,hsa04625,1.0
31919,DB08862,hsa04630,1.0
31920,DB08862,hsa04650,1.0
31922,DB08862,hsa04660,1.0
31923,DB08862,hsa04662,1.0
31925,DB08862,hsa04664,1.0
31926,DB08862,hsa04666,1.0
31928,DB08862,hsa04670,1.0
31929,DB08862,hsa04713,1.0
31930,DB08862,hsa04720,1.0
31932,DB08862,hsa04722,1.0
31933,DB08862,hsa04723,1.0
31934,DB08862,hsa04724,1.0
31935,DB08862,hsa04725,1.0
31936,DB08862,hsa04726,1.0
31938,DB08862,hsa04727,1.0
31939,DB08862,hsa04728,1.0
31940,DB08862,hsa04730,1.0
31942,DB08862,hsa04750,1.0
31943,DB08862,hsa04810,1.0
31944,DB08862,hsa04910,1.0
31945,DB08862,hsa04911,1.0
31947,DB08862,hsa04912,1.0
31949,DB08862,hsa04914,1.0
31950,DB08862,hsa04915,1.0
31951,DB08862,hsa04916,1.0
31953,DB08862,hsa04917,1.0
31954,DB08862,hsa04918,1.0
31955,DB08862,hsa04919,1.0
31957,DB08862,hsa04921,1.0
31959,DB08862,hsa04925,1.0
31960,DB08862,hsa04926,1.0
31961,DB08862,hsa04928,1.0
31963,DB08862,hsa04931,1.0
31964,DB08862,hsa04933,1.0
31965,DB08862,hsa04960,1.0
31966,DB08862,hsa04961,1.0
31967,DB08862,hsa04970,1.0
31968,DB08862,hsa04971,1.0
31970,DB08862,hsa04972,1.0
31972,DB08862,hsa04973,1.0
31973,DB08862,hsa05031,1.0
31974,DB08862,hsa05032,1.0
31975,DB08862,hsa05034,1.0
31976,DB08862,hsa05140,1.0
31977,DB08862,hsa05143,1.0
31978,DB08862,hsa05146,1.0
31979,DB08862,hsa05152,1.0
31980,DB08862,hsa05160,1.0
31981,DB08862,hsa05161,1.0
31983,DB08862,hsa05163,1.0
31985,DB08862,hsa05164,1.0
31987,DB08862,hsa05165,1.0
31988,DB08862,hsa05167,1.0
31989,DB08862,hsa05170,1.0
31991,DB08862,hsa05200,1.0
31993,DB08862,hsa05205,1.0
31995,DB08862,hsa05206,1.0
31997,DB08862,hsa05210,1.0
31998,DB08862,hsa05211,1.0
31999,DB08862,hsa05212,1.0
32000,DB08862,hsa05213,1.0
32001,DB08862,hsa05214,1.0
32003,DB08862,hsa05215,1.0
32004,DB08862,hsa05218,1.0
32005,DB08862,hsa05219,1.0
32006,DB08862,hsa05220,1.0
32007,DB08862,hsa05221,1.0
32008,DB08862,hsa05223,1.0
32010,DB08862,hsa05224,1.0
32011,DB08862,hsa05225,1.0
32013,DB08862,hsa05226,1.0
32014,DB08862,hsa05230,1.0
32015,DB08862,hsa05231,1.0
32017,DB00235,hsa00230,-1.0
32018,DB00235,hsa04022,-1.0
32019,DB00235,hsa04024,-1.0
32020,DB00235,hsa04924,-1.0
32021,DB00235,hsa05032,-1.0
32022,DB00176,hsa04721,-1.0
32023,DB00176,hsa04726,-1.0
32024,DB00749,hsa00590,-1.0
32026,DB00749,hsa01100,-1.0
32028,DB00749,hsa04064,-1.0
32029,DB00749,hsa04370,-1.0
32030,DB00749,hsa04611,-1.0
32031,DB00749,hsa04625,-1.0
32032,DB00749,hsa04657,-1.0
32033,DB00749,hsa04668,-1.0
32034,DB00749,hsa04723,-1.0
32035,DB00749,hsa04726,-1.0
32037,DB00749,hsa04913,-1.0
32038,DB00749,hsa04921,-1.0
32039,DB00749,hsa04923,-1.0
32041,DB00749,hsa05140,-1.0
32042,DB00749,hsa05163,-1.0
32043,DB00749,hsa05165,-1.0
32044,DB00749,hsa05167,-1.0
32045,DB00749,hsa05200,-1.0
32046,DB00749,hsa05204,-1.0
32047,DB00749,hsa05206,-1.0
32048,DB00749,hsa05222,-1.0
32049,DB06716,hsa04080,1.0
32050,DB06716,hsa04723,1.0
32051,DB06716,hsa04726,1.0
32052,DB06716,hsa04727,1.0
32053,DB06716,hsa05032,1.0
32054,DB06716,hsa05033,1.0
32055,DB08868,hsa04071,1.0
32056,DB08868,hsa04080,1.0
32057,DB08868,hsa04110,-1.0
32058,DB08868,hsa04213,-1.0
32059,DB08868,hsa04330,-1.0
32060,DB08868,hsa04919,-1.0
32061,DB08868,hsa05016,-1.0
32062,DB08868,hsa05031,-1.0
32063,DB08868,hsa05034,-1.0
32064,DB08868,hsa05165,-1.0
32065,DB08868,hsa05169,-1.0
32066,DB08868,hsa05200,-1.0
32067,DB08868,hsa05202,-1.0
32068,DB08868,hsa05203,-1.0
32069,DB08868,hsa05206,-1.0
32070,DB08868,hsa05220,-1.0
32071,DB00344,hsa04721,-1.0
32073,DB00344,hsa04726,-1.0
32074,DB00070,hsa04010,-1.0
32075,DB00070,hsa04060,-1.0
32076,DB00070,hsa04068,-1.0
32077,DB00070,hsa04110,-1.0
32078,DB00070,hsa04218,-1.0
32079,DB00070,hsa04350,-1.0
32080,DB00070,hsa04380,-1.0
32081,DB00070,hsa04390,-1.0
32082,DB00070,hsa04659,-1.0
32083,DB00070,hsa04672,-1.0
32084,DB00070,hsa04926,-1.0
32085,DB00070,hsa04932,-1.0
32086,DB00070,hsa04933,-1.0
32087,DB00070,hsa05140,-1.0
32088,DB00070,hsa05142,-1.0
32089,DB00070,hsa05144,-1.0
32090,DB00070,hsa05145,-1.0
32091,DB00070,hsa05146,-1.0
32092,DB00070,hsa05152,-1.0
32093,DB00070,hsa05161,-1.0
32094,DB00070,hsa05166,-1.0
32095,DB00070,hsa05200,-1.0
32096,DB00070,hsa05205,-1.0
32097,DB00070,hsa05210,-1.0
32098,DB00070,hsa05211,-1.0
32099,DB00070,hsa05212,-1.0
32100,DB00070,hsa05220,-1.0
32101,DB00070,hsa05225,-1.0
32102,DB00070,hsa05226,-1.0
32103,DB00070,hsa05321,-1.0
32104,DB00070,hsa05323,-1.0
32105,DB00070,hsa05410,-1.0
32106,DB00070,hsa05414,-1.0
32107,DB08911,hsa01521,-1.0
32109,DB08911,hsa01522,-1.0
32111,DB08911,hsa04010,-1.0
32113,DB08911,hsa04012,-1.0
32115,DB08911,hsa04014,-1.0
32117,DB08911,hsa04015,-1.0
32119,DB08911,hsa04022,-1.0
32121,DB08911,hsa04024,-1.0
32123,DB08911,hsa04062,-1.0
32124,DB08911,hsa04066,-1.0
32126,DB08911,hsa04068,-1.0
32128,DB08911,hsa04071,-1.0
32130,DB08911,hsa04072,-1.0
32132,DB08911,hsa04114,-1.0
32133,DB08911,hsa04140,-1.0
32135,DB08911,hsa04150,-1.0
32137,DB08911,hsa04151,-1.0
32139,DB08911,hsa04210,-1.0
32141,DB08911,hsa04218,-1.0
32143,DB08911,hsa04270,-1.0
32145,DB08911,hsa04370,-1.0
32147,DB08911,hsa04371,-1.0
32149,DB08911,hsa04380,-1.0
32150,DB08911,hsa04510,-1.0
32151,DB08911,hsa04540,-1.0
32153,DB08911,hsa04550,-1.0
32155,DB08911,hsa04620,-1.0
32157,DB08911,hsa04650,-1.0
32159,DB08911,hsa04660,-1.0
32161,DB08911,hsa04662,-1.0
32163,DB08911,hsa04664,-1.0
32165,DB08911,hsa04666,-1.0
32166,DB08911,hsa04668,-1.0
32167,DB08911,hsa04720,-1.0
32169,DB08911,hsa04722,-1.0
32171,DB08911,hsa04725,-1.0
32172,DB08911,hsa04726,-1.0
32173,DB08911,hsa04730,-1.0
32175,DB08911,hsa04810,-1.0
32177,DB08911,hsa04910,-1.0
32179,DB08911,hsa04912,-1.0
32181,DB08911,hsa04914,-1.0
32182,DB08911,hsa04915,-1.0
32184,DB08911,hsa04916,-1.0
32186,DB08911,hsa04917,-1.0
32188,DB08911,hsa04919,-1.0
32190,DB08911,hsa04921,-1.0
32192,DB08911,hsa04926,-1.0
32194,DB08911,hsa04928,-1.0
32195,DB08911,hsa04934,-1.0
32197,DB08911,hsa05020,-1.0
32199,DB08911,hsa05034,-1.0
32200,DB08911,hsa05160,-1.0
32202,DB08911,hsa05161,-1.0
32204,DB08911,hsa05163,-1.0
32206,DB08911,hsa05164,-1.0
32208,DB08911,hsa05165,-1.0
32210,DB08911,hsa05166,-1.0
32212,DB08911,hsa05167,-1.0
32214,DB08911,hsa05170,-1.0
32216,DB08911,hsa05200,-1.0
32218,DB08911,hsa05205,-1.0
32220,DB08911,hsa05206,-1.0
32222,DB08911,hsa05210,-1.0
32224,DB08911,hsa05211,-1.0
32226,DB08911,hsa05212,-1.0
32227,DB08911,hsa05213,-1.0
32229,DB08911,hsa05214,-1.0
32231,DB08911,hsa05215,-1.0
32233,DB08911,hsa05216,-1.0
32235,DB08911,hsa05218,-1.0
32237,DB08911,hsa05219,-1.0
32239,DB08911,hsa05220,-1.0
32241,DB08911,hsa05221,-1.0
32243,DB08911,hsa05223,-1.0
32245,DB08911,hsa05224,-1.0
32247,DB08911,hsa05225,-1.0
32249,DB08911,hsa05226,-1.0
32251,DB08911,hsa05230,-1.0
32253,DB08911,hsa05231,-1.0
32255,DB06813,hsa00240,-1.0
32256,DB06813,hsa00670,-1.0
32258,DB06813,hsa00790,-1.0
32259,DB06813,hsa01100,-1.0
32261,DB06813,hsa01523,-1.0
32263,DB00906,hsa04721,-1.0
32264,DB00906,hsa04727,-1.0
32265,DB00444,hsa01524,-1.0
32266,DB01269,hsa01521,-1.0
32267,DB01269,hsa01522,-1.0
32268,DB01269,hsa04010,-1.0
32269,DB01269,hsa04012,-1.0
32270,DB01269,hsa04014,-1.0
32271,DB01269,hsa04015,-1.0
32272,DB01269,hsa04020,-1.0
32273,DB01269,hsa04066,-1.0
32274,DB01269,hsa04068,-1.0
32275,DB01269,hsa04072,-1.0
32276,DB01269,hsa04144,-1.0
32277,DB01269,hsa04151,-1.0
32278,DB01269,hsa04510,-1.0
32279,DB01269,hsa04520,-1.0
32280,DB01269,hsa04540,-1.0
32281,DB01269,hsa04630,-1.0
32282,DB01269,hsa04810,-1.0
32283,DB01269,hsa04912,-1.0
32284,DB01269,hsa04915,-1.0
32285,DB01269,hsa04921,-1.0
32286,DB01269,hsa04926,-1.0
32287,DB01269,hsa04928,-1.0
32288,DB01269,hsa04934,-1.0
32289,DB01269,hsa05120,-1.0
32290,DB01269,hsa05160,-1.0
32291,DB01269,hsa05163,-1.0
32292,DB01269,hsa05165,-1.0
32293,DB01269,hsa05200,-1.0
32294,DB01269,hsa05205,-1.0
32295,DB01269,hsa05206,-1.0
32296,DB01269,hsa05210,-1.0
32297,DB01269,hsa05212,-1.0
32298,DB01269,hsa05213,-1.0
32299,DB01269,hsa05214,-1.0
32300,DB01269,hsa05215,-1.0
32301,DB01269,hsa05218,-1.0
32302,DB01269,hsa05219,-1.0
32303,DB01269,hsa05223,-1.0
32304,DB01269,hsa05224,-1.0
32305,DB01269,hsa05225,-1.0
32306,DB01269,hsa05226,-1.0
32307,DB01269,hsa05230,-1.0
32308,DB01269,hsa05231,-1.0
32309,DB01085,hsa04020,1.0
32312,DB01085,hsa04024,1.0
32314,DB01085,hsa04080,1.0
32318,DB01085,hsa04151,1.0
32320,DB01085,hsa04725,1.0
32324,DB01085,hsa04742,1.0
32325,DB01085,hsa04810,1.0
32329,DB01085,hsa04911,1.0
32330,DB01085,hsa04970,1.0
32331,DB01085,hsa04971,1.0
32332,DB01085,hsa04972,1.0
32333,DB13943,hsa04114,1.0
32334,DB13943,hsa05200,1.0
32335,DB13943,hsa05215,1.0
32336,DB03756,hsa03320,1.0
32339,DB03756,hsa04151,1.0
32340,DB03756,hsa04152,-1.0
32341,DB03756,hsa04659,1.0
32344,DB03756,hsa04910,-1.0
32345,DB03756,hsa04919,1.0
32348,DB03756,hsa04920,1.0
32351,DB03756,hsa04928,1.0
32354,DB03756,hsa04931,-1.0
32355,DB03756,hsa04932,0.0
32357,DB03756,hsa04976,1.0
32358,DB03756,hsa05160,1.0
32359,DB03756,hsa05200,1.0
32362,DB03756,hsa05202,1.0
32365,DB03756,hsa05216,1.0
32368,DB03756,hsa05222,1.0
32371,DB03756,hsa05223,1.0
32374,DB03756,hsa05226,1.0
32377,DB01283,hsa00590,-1.0
32379,DB01283,hsa01100,-1.0
32381,DB01283,hsa04064,-1.0
32382,DB01283,hsa04370,-1.0
32383,DB01283,hsa04611,-1.0
32384,DB01283,hsa04625,-1.0
32385,DB01283,hsa04657,-1.0
32386,DB01283,hsa04668,-1.0
32387,DB01283,hsa04723,-1.0
32388,DB01283,hsa04726,-1.0
32390,DB01283,hsa04913,-1.0
32391,DB01283,hsa04921,-1.0
32392,DB01283,hsa04923,-1.0
32394,DB01283,hsa05140,-1.0
32395,DB01283,hsa05163,-1.0
32396,DB01283,hsa05165,-1.0
32397,DB01283,hsa05167,-1.0
32398,DB01283,hsa05200,-1.0
32399,DB01283,hsa05204,-1.0
32400,DB01283,hsa05206,-1.0
32401,DB01283,hsa05222,-1.0
32402,DB09120,hsa04080,1.0
32403,DB09120,hsa04750,1.0
32404,DB06207,hsa04020,-1.0
32407,DB06207,hsa04022,-1.0
32410,DB06207,hsa04080,-1.0
32413,DB06207,hsa04152,-1.0
32414,DB06207,hsa04261,-1.0
32417,DB06207,hsa04270,-1.0
32420,DB06207,hsa04970,-1.0
32423,DB00635,hsa04080,1.0
32424,DB01091,hsa00100,-1.0
32425,DB01091,hsa01100,-1.0
32426,DB06825,hsa04080,1.0
32427,DB06825,hsa04912,1.0
32428,DB11866,hsa04310,-1.0
32429,DB11866,hsa04928,-1.0
32430,DB00054,hsa04015,-1.0
32432,DB00054,hsa04145,-1.0
32433,DB00054,hsa04151,-1.0
32435,DB00054,hsa04380,-1.0
32436,DB00054,hsa04510,-1.0
32438,DB00054,hsa04512,-1.0
32440,DB00054,hsa04611,-1.0
32442,DB00054,hsa04640,-1.0
32444,DB00054,hsa04810,-1.0
32446,DB00054,hsa04919,-1.0
32447,DB00054,hsa05163,-1.0
32448,DB00054,hsa05165,-1.0
32450,DB00054,hsa05200,-1.0
32451,DB00054,hsa05205,-1.0
32452,DB00054,hsa05206,-1.0
32453,DB00054,hsa05222,-1.0
32454,DB00054,hsa05410,-1.0
32456,DB00054,hsa05412,-1.0
32458,DB00054,hsa05414,-1.0
32460,DB00054,hsa05418,-1.0
32462,DB00060,hsa04060,1.0
32463,DB00060,hsa04151,1.0
32464,DB00060,hsa04217,1.0
32465,DB00060,hsa04380,1.0
32466,DB00060,hsa04620,1.0
32467,DB00060,hsa04621,1.0
32468,DB00060,hsa04630,1.0
32469,DB00060,hsa04650,1.0
32470,DB00060,hsa05160,1.0
32471,DB00060,hsa05161,1.0
32472,DB00060,hsa05162,1.0
32473,DB00060,hsa05164,1.0
32474,DB00060,hsa05165,1.0
32475,DB00060,hsa05167,1.0
32476,DB00060,hsa05168,1.0
32477,DB00060,hsa05169,1.0
32478,DB00060,hsa05200,1.0
32479,DB06441,hsa04611,-1.0
32480,DB00814,hsa00590,-1.0
32482,DB00814,hsa01100,-1.0
32484,DB00814,hsa04064,-1.0
32485,DB00814,hsa04370,-1.0
32486,DB00814,hsa04611,-1.0
32487,DB00814,hsa04625,-1.0
32488,DB00814,hsa04657,-1.0
32489,DB00814,hsa04668,-1.0
32490,DB00814,hsa04723,-1.0
32491,DB00814,hsa04726,-1.0
32493,DB00814,hsa04913,-1.0
32494,DB00814,hsa04921,-1.0
32495,DB00814,hsa04923,-1.0
32497,DB00814,hsa05140,-1.0
32498,DB00814,hsa05163,-1.0
32499,DB00814,hsa05165,-1.0
32500,DB00814,hsa05167,-1.0
32501,DB00814,hsa05200,-1.0
32502,DB00814,hsa05204,-1.0
32503,DB00814,hsa05206,-1.0
32504,DB00814,hsa05222,-1.0
32505,DB00792,hsa04020,-1.0
32506,DB00792,hsa04080,-1.0
32507,DB00792,hsa04750,-1.0
32508,DB06282,hsa04020,-1.0
32509,DB06282,hsa04080,-1.0
32510,DB06282,hsa04750,-1.0
32511,DB00899,hsa04022,1.0
32512,DB00899,hsa04071,1.0
32513,DB00899,hsa04080,1.0
32516,DB00899,hsa04915,1.0
32517,DB00899,hsa05032,1.0
32518,DB11672,hsa01523,-1.0
32519,DB11672,hsa02010,-1.0
32520,DB00723,hsa04020,1.0
32522,DB00723,hsa04022,1.0
32524,DB00723,hsa04080,1.0
32526,DB00723,hsa04152,1.0
32527,DB00723,hsa04261,1.0
32529,DB00723,hsa04270,1.0
32531,DB00723,hsa04970,1.0
32533,DB00498,hsa00130,-1.0
32534,DB00498,hsa01100,-1.0
32535,DB01401,hsa00590,-1.0
32537,DB01401,hsa01100,-1.0
32539,DB01401,hsa04064,-1.0
32540,DB01401,hsa04370,-1.0
32541,DB01401,hsa04611,-1.0
32542,DB01401,hsa04625,-1.0
32543,DB01401,hsa04657,-1.0
32544,DB01401,hsa04668,-1.0
32545,DB01401,hsa04723,-1.0
32546,DB01401,hsa04726,-1.0
32548,DB01401,hsa04913,-1.0
32549,DB01401,hsa04921,-1.0
32550,DB01401,hsa04923,-1.0
32552,DB01401,hsa05140,-1.0
32553,DB01401,hsa05163,-1.0
32554,DB01401,hsa05165,-1.0
32555,DB01401,hsa05167,-1.0
32556,DB01401,hsa05200,-1.0
32557,DB01401,hsa05204,-1.0
32558,DB01401,hsa05206,-1.0
32559,DB01401,hsa05222,-1.0
32560,DB01626,hsa00260,-1.0
32562,DB01626,hsa00330,-1.0
32564,DB01626,hsa00340,-1.0
32566,DB01626,hsa00350,-1.0
32568,DB01626,hsa00360,-1.0
32570,DB01626,hsa00380,-1.0
32572,DB01626,hsa00982,-1.0
32574,DB01626,hsa01100,-1.0
32576,DB01626,hsa04726,-1.0
32578,DB01626,hsa04728,-1.0
32580,DB01626,hsa05030,-1.0
32582,DB01626,hsa05031,-1.0
32584,DB01626,hsa05034,-1.0
32586,DB00018,hsa04060,1.0
32588,DB00018,hsa04151,1.0
32590,DB00018,hsa04217,1.0
32592,DB00018,hsa04380,1.0
32594,DB00018,hsa04620,1.0
32596,DB00018,hsa04621,1.0
32598,DB00018,hsa04630,1.0
32600,DB00018,hsa04650,1.0
32602,DB00018,hsa05160,1.0
32604,DB00018,hsa05161,1.0
32605,DB00018,hsa05162,1.0
32607,DB00018,hsa05164,1.0
32609,DB00018,hsa05165,1.0
32611,DB00018,hsa05167,1.0
32613,DB00018,hsa05168,1.0
32615,DB00018,hsa05169,1.0
32617,DB00018,hsa05200,1.0
32619,DB01062,hsa04020,-1.0
32622,DB01062,hsa04024,-1.0
32624,DB01062,hsa04080,-1.0
32627,DB01062,hsa04151,-1.0
32629,DB01062,hsa04725,-1.0
32632,DB01062,hsa04742,-1.0
32633,DB01062,hsa04810,-1.0
32636,DB01062,hsa04911,-1.0
32637,DB01062,hsa04970,-1.0
32638,DB01062,hsa04971,-1.0
32639,DB01062,hsa04972,-1.0
32640,DB00949,hsa04014,-1.0
32642,DB00949,hsa04015,-1.0
32644,DB00949,hsa04020,-1.0
32645,DB00949,hsa04024,-1.0
32648,DB00949,hsa04080,-1.0
32651,DB00949,hsa04713,-1.0
32653,DB00949,hsa04720,-1.0
32655,DB00949,hsa04724,-1.0
32658,DB00949,hsa04728,-1.0
32660,DB00949,hsa05010,-1.0
32662,DB00949,hsa05014,-1.0
32664,DB00949,hsa05016,-1.0
32665,DB00949,hsa05030,-1.0
32668,DB00949,hsa05031,-1.0
32671,DB00949,hsa05033,-1.0
32674,DB00949,hsa05034,-1.0
32677,DB00949,hsa05322,-1.0
32679,DB01179,hsa01524,-1.0
32680,DB01179,hsa04145,-1.0
32682,DB01179,hsa04210,-1.0
32683,DB01179,hsa04530,-1.0
32684,DB01179,hsa04540,-1.0
32686,DB01179,hsa05130,-1.0
32688,DB06176,hsa04110,-1.0
32690,DB06176,hsa04213,-1.0
32692,DB06176,hsa04330,-1.0
32694,DB06176,hsa04371,-1.0
32695,DB06176,hsa04919,-1.0
32697,DB06176,hsa05016,-1.0
32699,DB06176,hsa05031,-1.0
32700,DB06176,hsa05034,-1.0
32704,DB06176,hsa05165,-1.0
32706,DB06176,hsa05169,-1.0
32708,DB06176,hsa05200,-1.0
32710,DB06176,hsa05202,-1.0
32712,DB06176,hsa05203,-1.0
32716,DB06176,hsa05206,-1.0
32718,DB06176,hsa05220,-1.0
32720,DB13874,hsa00020,-1.0
32721,DB13874,hsa00480,-1.0
32722,DB13874,hsa01100,-1.0
32723,DB13874,hsa01200,-1.0
32724,DB13874,hsa01210,-1.0
32725,DB13874,hsa01230,-1.0
32726,DB13874,hsa04146,-1.0
32727,DB11793,hsa03410,-1.0
32729,DB11793,hsa04064,-1.0
32730,DB11793,hsa04210,-1.0
32732,DB11793,hsa04217,-1.0
32734,DB00391,hsa00910,-1.0
32735,DB00391,hsa04015,-1.0
32736,DB00391,hsa04024,-1.0
32737,DB00391,hsa04080,-1.0
32739,DB00391,hsa04540,-1.0
32740,DB00391,hsa04728,-1.0
32742,DB00391,hsa04964,-1.0
32743,DB00391,hsa04966,-1.0
32744,DB00391,hsa04971,-1.0
32745,DB00391,hsa04972,-1.0
